"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
27,"1","2",0.45610353944015,"3",9,4,"2",1,"1",69.7347988223467,0.689592825351899,"9",3,"3",0.137181961688686,0.299527412168658,0,"0",10.8551558415794,3,3,1,0,2,2,0,0,2,0
22,"1","2",0.40000577233698,"1",6,3,"6",1,"2",63.853088796973,3.87953237350599,"1",2,"2",0,0.124802343618225,1,"0",17.6202238588933,3,2,1,0,1,2,0,2,0,0
36,"1","3",0.581162427264592,"1",17,3,"1",4,"1",45.1470274821363,4.22104618312824,"1",1,"1",0,0.234150240515225,0,"0",19.6480054673444,3,1,1,24,1,2,7,11,15,13
22,"1","3",0.148169342599085,"2",16,2,"3",3,"1",88.4829344394373,2.54620286377297,"9",2,"3",0,0.94512926768104,4,"0",12.7997248027609,3,2,1,8,3,3,7,3,4,6
18,"1","2",0.467359699844599,"2",30,1,"2",4,"2",86.7499127402792,1.61379958498605,"6",2,"2",0.0325469199094287,0.275086854156784,3,"0",14.7892850885837,3,3,1,2,4,1,1,0,1,0
31,"1","2",0,"2",23,4,"1",4,"1",84.0137042633314,4.10181070580907,"8",2,"1",0.148114581471728,0.550221127987155,4,"1",21.4954895790274,3,2,1,13,2,2,16,5,7,6
43,"1","3",0.810908223525066,"1",14,1,"4",1,"1",71.1448113594062,1.0553139504406,"1",2,"1",0.31670352258638,0.0186861347103635,7,"0",12.0364503872681,3,1,1,14,2,1,2,0,2,3
50,"1","2",0.68223104952878,"3",11,2,"3",2,"2",78.2108011094033,0.929492133143435,"8",3,"1",0.193048805427952,0.815493553880714,4,"0",18.678728566695,3,4,2,0,1,1,2,1,2,7
36,"1","2",0.123331398879324,"2",27,3,"2",1,"2",45.9803189268075,2.62932421751266,"8",1,"1",0.0795911894528628,0.844923938537491,2,"0",11.8149786909895,3,1,1,5,0,3,0,3,0,0
18,"1","2",1,"1",7,1,"5",3,"1",97.3577734509751,1.79885073681095,"3",2,"2",0.0686777439404886,0.902145782978878,0,"0",12.4300072160768,3,1,1,15,0,2,10,4,1,1
18,"1","2",0.970067154669356,"1",14,2,"6",3,"2",30,1.42567982514193,"2",1,"1",0.595551165050245,0.517838157054591,5,"0",10.6092779872714,3,1,1,17,3,2,0,0,2,3
28,"1","3",0,"1",1,4,"2",1,"1",51.0714041282098,2.28581011983737,"5",3,"2",0,0.659911382176346,1,"0",16.0582697527491,3,1,1,0,3,3,0,0,0,0
18,"1","2",0.371064218713859,"1",1,2,"6",1,"2",71.8537357448658,1.96133220572076,"1",2,"2",0.13784008421834,0.906992789835979,2,"0",9.22344448485286,3,2,1,6,2,4,0,2,0,0
42,"1","2",1,"2",8,2,"1",3,"1",40.4739186157115,2.84949971706686,"8",1,"1",0.346455081957916,0.18817538020899,2,"0",23.0673130967584,3,3,3,13,2,3,4,3,0,1
33,"1","1",0.89474235599812,"2",11,2,"1",1,"1",46.8123762090102,4.45783687849186,"7",4,"3",0.223496829748082,0.508471868300787,5,"1",10.6996925255812,3,2,1,11,2,2,10,2,3,3
55,"1","1",0.372741158621393,"1",7,2,"3",2,"1",48.4871561194417,2.54875635270619,"1",1,"3",0.289220216389072,0.314985964197636,1,"0",24.9146629264016,4,1,1,8,3,4,2,0,1,4
33,"1","1",0.572384770998495,"1",21,2,"5",2,"2",41.1363956039051,2.53976883999389,"8",2,"1",0.166055688013346,0.619224598291942,6,"1",12.5455877444338,3,4,1,6,2,3,0,2,5,6
29,"1","3",0.633955609244001,"1",11,4,"2",3,"1",32.0411703259952,4.44414532038186,"3",1,"2",0.0489487935309853,0,2,"0",14.9604019257131,3,2,1,22,3,2,8,11,14,14
37,"1","1",0.365018554130794,"1",12,2,"5",3,"1",50.4980253189235,3.77477626002004,"2",3,"2",0.0817519446051721,0,0,"0",13.6442053107775,3,2,1,0,3,2,0,0,0,2
27,"1","3",0.383519526066855,"3",4,1,"3",1,"1",50.9706115723761,2.76553188677231,"9",4,"2",0.313654163561815,0.867538413226214,9,"0",19.3528132567825,3,1,1,0,2,3,0,0,0,0
21,"1","3",0.135366434272638,"2",19,1,"2",3,"2",76.02372896584,3.34741914864156,"7",3,"3",0,1,3,"1",18.1122057233918,3,3,1,1,2,2,2,0,1,0
60,"1","1",0.135883630946612,"2",5,2,"6",4,"2",30,3.26899357355924,"8",2,"3",0.128392851979983,0.737161188021999,0,"0",21.7151409068893,3,1,1,5,3,3,6,0,2,2
48,"1","2",0.166764478775496,"2",8,3,"4",2,"2",47.4399572959848,2.07301608556567,"8",1,"2",0,1,2,"0",12.0722815686011,3,1,1,7,2,2,14,4,5,6
28,"1","1",0.499279704820876,"1",30,4,"1",1,"1",59.7369716576591,2.0810154165058,"8",3,"3",0.297463092942504,0.469444389102228,0,"0",18.8267461126978,4,3,1,13,4,3,8,4,0,12
31,"1","3",0.946499460687842,"1",10,2,"4",2,"1",100,2.3713806377321,"8",2,"2",0,0.539627916861317,2,"1",15.6492775157781,3,1,1,3,2,3,1,1,0,0
18,"1","3",0.30075693359145,"3",17,1,"2",1,"2",47.4293998028199,2.87022422311873,"7",1,"2",0.279893891380506,0.604931363940878,0,"0",9.74572969736231,3,1,1,19,1,2,10,2,0,5
18,"1","3",0.244205790122735,"1",11,2,"1",1,"2",72.8298139843336,2.48493620349561,"2",3,"3",0.0639537302519526,0.886392986461583,0,"0",7.47576507872271,3,3,1,0,1,4,1,0,0,0
40,"1","1",1,"2",23,3,"1",1,"1",37.5533646062191,3.21350331370213,"2",1,"1",0.644044950754966,0.102310667779409,8,"0",17.5770503720735,3,3,4,14,1,4,0,5,2,2
53,"1","2",0.431996656786606,"1",1,3,"4",2,"1",48.0170044505122,2.85504829759821,"7",2,"1",0.841791163219366,0.681761874654522,0,"0",15.4793026246425,3,1,1,27,4,3,26,3,0,9
38,"1","2",0,"2",10,5,"1",3,"2",81.5205026706849,3.2807344303991,"2",1,"2",0.00193808442108227,0,0,"0",16.4754181488064,3,2,1,10,1,2,8,1,0,11
30,"1","2",0.225275117118786,"2",1,2,"2",2,"2",30,2.05137242642153,"6",2,"2",0.223391231404705,0.622890581331439,4,"1",12.0615760643239,3,2,1,15,1,3,0,1,0,6
22,"1","1",0.65012001464954,"3",4,1,"6",2,"1",71.9378261742252,1.36562323030537,"9",1,"2",0.515387212765499,0.841987441483081,2,"0",22.3136126741543,4,1,1,0,6,2,8,0,0,2
57,"1","3",0.990144880600446,"2",2,3,"2",1,"1",66.7747607174914,2.63025428588778,"9",1,"3",0.317629425660532,0.995632677700115,6,"1",19.0899926066949,3,3,1,1,3,2,10,4,8,9
25,"1","2",1,"2",1,5,"1",4,"1",100,4.38661017331026,"5",1,"3",0.265540045123367,0.651845324259917,0,"0",13.1721914375134,3,1,1,5,0,3,14,0,6,10
29,"1","1",0.649331415256186,"3",6,3,"1",3,"1",67.9750361696752,2.6393584527467,"7",3,"3",0.046966825178501,0.605829534841015,5,"0",19.158251250716,3,2,1,4,3,4,4,3,0,0
26,"1","2",0.56764584795685,"3",13,4,"2",3,"1",33.3630286276357,2.97834732056656,"9",2,"2",0.262899489359387,1,6,"0",21.4924898283854,3,1,1,15,4,1,3,6,5,1
32,"1","2",0.885133996302838,"1",20,2,"4",3,"1",66.9432581182383,3.24284693935854,"1",2,"2",0,0,5,"0",11.0046058942632,3,2,1,8,2,3,0,2,0,3
47,"1","2",0,"1",2,1,"1",1,"1",57.4447283088928,2.52991509441144,"7",1,"1",0.0456003537842471,0.672706188794184,1,"0",15.5181298023754,3,1,1,0,2,3,8,0,0,3
37,"1","3",0.170962724306019,"3",1,3,"1",2,"1",60.1122431023294,2.61683576812852,"9",1,"3",0.262987818015837,0.922025735139499,2,"1",16.000369380828,3,1,1,0,3,3,2,3,4,1
18,"1","3",0.0995086447394059,"1",11,3,"5",1,"1",34.0157736583694,1.53370791477448,"3",4,"3",0.151667604976991,0.55775997147939,1,"0",11.8576941342752,3,2,1,4,3,3,0,0,0,1
30,"1","2",0.434281333293921,"2",4,2,"2",2,"1",30,1.41929871115113,"3",1,"2",0,0.376915326007042,0,"1",10.5118404190162,3,2,1,0,0,4,3,0,3,0
22,"1","2",0.245186418295391,"1",16,4,"1",3,"1",71.2252921762933,1.86915070056365,"3",3,"3",0.310870109100547,0.263397961192169,3,"0",12.508787466875,3,4,1,0,3,1,6,3,3,5
23,"1","3",0,"1",1,3,"1",4,"1",61.4596378065356,2.52188132280267,"1",3,"2",0,0.91970193690065,0,"0",14.365855120945,3,3,1,0,2,3,0,1,5,0
30,"1","2",0.986163909625106,"3",18,1,"1",3,"1",73.3898308803508,3.06004671157097,"6",2,"3",0.297264431653749,1,2,"1",15.0438002219624,3,4,1,0,0,2,0,3,0,2
26,"1","2",0.694435159386688,"2",6,1,"3",3,"1",82.4809399599496,1.87758347732613,"2",2,"3",0,0.619461880304416,0,"1",6.32575392631984,3,1,1,5,1,3,0,5,3,0
60,"1","3",0.907357579179983,"2",2,4,"4",2,"1",66.5366200802601,1.79824730512752,"9",2,"2",0.0336917260539448,0.772661574814591,3,"0",18.4204142166868,3,1,2,11,2,1,10,3,7,9
52,"1","2",0.292828851828184,"3",25,2,"1",4,"2",43.4161586812217,2.36481987605579,"9",2,"1",0.170308091399781,0.322716867836268,6,"0",11.6117324714928,3,2,1,20,3,2,8,6,1,0
35,"1","1",0.0253383932423583,"2",6,2,"4",1,"1",100,4.01603790446262,"4",3,"1",0.650543269676675,0.691086233474221,8,"0",13.122856180698,3,2,3,16,4,3,18,6,8,3
30,"1","2",0.725714228759126,"2",3,2,"6",3,"1",71.6835997730867,1.90148396793374,"3",1,"2",0.0603869906093423,0.963079022098976,0,"0",14.0690355564606,3,2,1,0,6,3,2,0,0,0
30,"1","1",0.136470069086122,"2",10,1,"2",2,"1",62.5178554586058,3.44351195327291,"6",3,"3",0.197763217681286,0.55010857036692,0,"1",13.6672372160903,3,1,1,15,1,2,2,0,0,0
18,"1","2",0.776469684213923,"1",11,1,"4",1,"1",72.6497111573223,2.62478855849407,"2",2,"1",0.018063066509232,0.576633590018618,0,"0",20.2256452827986,3,2,1,0,5,3,0,0,3,1
29,"1","2",0.907873536128831,"1",30,1,"1",1,"1",66.0254017147979,1.17198781275344,"1",3,"1",0,0.537445100136703,2,"0",4.71254158385742,3,1,1,0,2,3,10,0,0,0
18,"1","3",1,"2",1,1,"5",1,"1",89.3303718743492,3.5957144968693,"9",1,"2",0.213925143915156,1,3,"0",15.5262258593612,3,1,1,0,2,3,3,1,0,5
29,"1","3",0.765668781020487,"2",18,1,"4",3,"2",85.5408844502928,2.63090769856308,"2",1,"2",0.236755224907073,0.498756505161799,0,"0",12.3716614753934,3,1,1,0,4,3,0,7,1,0
45,"1","2",0.628001563945607,"1",1,1,"3",1,"1",56.631294242497,1.39765248312659,"3",4,"1",0.0468385069932922,0.175953189712635,5,"0",8.94177165598518,3,1,3,9,1,3,0,5,0,0
20,"1","3",0.854559036546239,"1",5,3,"1",1,"1",58.1855100456824,2.73543073903761,"3",3,"3",0,0.475518339291738,5,"0",10.4875974171125,3,2,1,0,4,1,0,0,0,0
39,"1","3",0.276937062428743,"2",4,3,"1",1,"1",99.2545163010214,3.40161715664598,"3",1,"2",0,0.714034678750574,4,"0",12.1767667674733,3,4,1,7,1,4,1,1,0,0
27,"1","2",1,"3",14,4,"2",1,"2",85.4962821014432,1.57532711785853,"8",1,"1",0.227873936282375,0.18671128373418,2,"1",10.8627741354273,3,1,3,23,2,3,4,3,0,4
18,"1","1",0.430364619936783,"2",1,2,"1",2,"1",62.7340312362302,2.21422924797318,"1",4,"1",0.397260166255399,0.727203250746248,1,"1",16.0598386304563,3,3,1,7,4,2,0,2,2,0
18,"1","2",1,"2",13,4,"2",3,"2",62.6407146856266,4.06181157074722,"3",2,"2",0.0606620851322688,0,0,"0",19.9119504937231,4,3,1,2,1,3,0,0,0,1
33,"1","2",0.394597239277088,"3",4,2,"3",1,"1",90.1806148961822,2.900607794556,"6",2,"1",0,0.0386248610731403,1,"1",14.1436998405187,3,3,1,3,3,2,6,5,0,5
28,"1","2",0.961881070351009,"2",18,3,"1",1,"1",72.7536460525615,1.72703258628933,"1",1,"1",0,0.543657887526757,0,"0",13.1025794250123,3,1,1,0,0,2,1,0,0,0
27,"1","2",0.165514763001662,"3",16,1,"3",3,"2",61.9142594768762,1.79015240018808,"9",3,"3",0,0.14731488512013,0,"0",13.8705090342859,3,4,1,7,4,3,3,0,0,0
29,"1","3",0.151395776331051,"2",24,1,"2",3,"1",53.0768722474507,2.03933878231419,"7",1,"1",0.407990653475788,0.313239139549446,0,"0",15.59380255453,3,1,1,2,3,1,12,6,0,9
60,"1","2",0,"1",6,3,"4",3,"1",73.8500354385208,1.1005365379273,"3",1,"1",0.289828497978954,0.597266139812291,7,"1",13.649596991984,3,3,1,37,0,2,12,12,1,8
44,"1","2",0.800038878370602,"1",15,2,"1",3,"2",74.2031401502083,2.10683087241002,"2",1,"3",0.239242005704094,0.18197830878199,4,"1",16.6619513201143,3,1,1,4,2,1,0,2,0,3
18,"1","2",0.904596992663109,"3",1,1,"2",1,"1",35.1656311614994,2.93971749988423,"5",4,"3",0.239546118038479,0.848289078572146,9,"0",17.4490819873124,3,2,1,0,4,2,0,0,0,0
44,"1","1",0.425260793186837,"2",7,2,"1",1,"1",30,1.23048359333779,"4",2,"3",0.81510740410262,0.306602728691419,3,"1",27.0756001690535,3,1,1,15,1,4,0,3,0,0
31,"1","2",0.287457243810262,"1",3,2,"1",1,"1",45.4828892547411,0.931944553393554,"7",1,"3",0,0.0778889921572838,2,"1",13.2063621556496,3,4,1,6,2,3,10,11,6,9
49,"1","2",1,"2",1,3,"1",1,"1",39.5486550176733,2.56457134733725,"4",2,"2",0.0407118881159589,0.499132584489652,8,"0",12.1848243579952,3,1,3,13,1,4,0,6,0,6
29,"1","3",1,"2",18,1,"5",4,"1",31.5624219831426,3.60146782470462,"7",4,"3",0.21453400641193,0.351641560638067,5,"0",19.7411389534032,3,1,1,2,3,2,3,0,0,0
43,"1","1",0.38835914867747,"2",14,4,"3",1,"1",94.3241756858257,3.180723825284,"2",3,"1",0.259358853241771,0.475822949312224,9,"0",16.4341204447044,3,1,1,6,1,2,5,0,0,1
18,"1","3",0.627698407025795,"1",18,1,"3",3,"1",83.4026071986564,3.8806614378191,"4",2,"2",0,0.602441235482279,0,"0",22.3219232169016,3,2,1,0,5,2,0,2,0,0
36,"1","2",0,"2",4,2,"3",1,"2",100,2.70398614466669,"3",4,"3",0.239264868483674,0.673166749846922,6,"0",12.2126298119272,3,3,1,0,2,1,8,0,0,2
18,"1","1",0.613424719766429,"2",22,4,"3",1,"2",72.681735723524,3.27314597892268,"4",3,"2",0.207714636406917,0.817527940282931,0,"1",16.0692481701714,3,3,1,6,4,3,9,8,0,6
22,"1","1",0,"2",11,3,"2",1,"1",58.8367441365546,1.87618784119012,"1",1,"3",0.0220106718722723,0.632034535788555,1,"0",17.7123086929897,3,2,1,8,4,3,3,1,0,3
28,"1","1",0.818410378192801,"2",9,1,"4",1,"1",48.9340332261353,3.51684357331825,"5",3,"1",0.275230857931991,0.466784579597806,3,"0",8.30095474563957,3,1,2,21,5,3,2,1,0,0
39,"1","3",0.35007375584319,"2",1,1,"4",2,"1",36.5401147464136,0.430699279861288,"3",4,"1",0.01674410331502,0.290371235820999,9,"0",9.01376652763609,3,2,3,11,1,2,0,3,2,3
52,"1","3",0.32451697591468,"1",19,2,"4",2,"1",37.7356210737833,2.69963238267327,"1",4,"3",0.667542086642825,0.724303888821415,0,"0",14.1214553791065,3,4,1,10,1,2,6,11,0,8
31,"1","3",0.538726517040128,"2",11,2,"5",1,"1",63.8730474293125,3.40768674158798,"1",1,"2",0.0304966971320197,0.114538667573307,3,"0",25.9631396946108,3,3,1,11,1,4,0,1,0,2
35,"1","1",0,"3",20,3,"2",2,"1",52.1362039287194,2.61970377118858,"7",2,"2",0.661688837141368,0.19402194268525,0,"1",14.955308648406,3,1,1,11,0,2,9,6,9,10
52,"1","3",0.829608979047996,"3",8,4,"1",1,"1",87.1422714043765,4.86758248964365,"9",1,"2",0.136207293209039,0.540932337521423,4,"0",25.5484825086405,3,2,3,4,1,3,10,7,3,6
27,"1","2",0.13238575539436,"1",2,4,"3",4,"1",75.3592556646731,2.38748075662578,"9",2,"3",0.0618317924344773,0.525527740616952,4,"0",17.8957096473291,3,4,1,4,2,1,0,2,0,0
18,"1","3",0.351993463864386,"2",1,1,"2",1,"1",47.8689206716629,3.28190579163563,"3",1,"3",0.435697296950694,1,9,"0",15.9855380434378,3,1,1,3,2,2,0,0,5,0
32,"1","1",0,"3",26,1,"2",2,"1",89.4609503908341,0.0770952964471915,"8",4,"3",0.144178582565925,0.323423630519689,2,"1",14.4517139935248,3,2,1,0,3,3,0,0,4,0
30,"1","2",0.230891485902628,"2",6,4,"2",3,"2",59.2990135881028,1.56636352523864,"9",1,"1",0.0595210510021483,0.657010870490441,0,"0",29.3973733019247,3,2,1,9,2,2,0,0,1,2
54,"1","3",1,"2",17,3,"2",1,"1",61.5865839651583,4.20357519389886,"8",1,"2",0.484960117772746,0.382212073944873,7,"1",9.92025635719372,3,1,1,14,3,2,1,0,2,1
29,"1","3",0,"2",3,1,"6",1,"1",77.0053462070788,3.50029151761635,"3",1,"2",0,0.470654907040812,0,"0",15.7082758557217,3,1,1,1,3,3,0,0,1,1
57,"1","3",0,"2",16,1,"6",3,"1",87.9181951867791,2.62659760884638,"3",1,"2",0.486883827236732,0.689558627558792,3,"0",18.3453053589107,3,3,1,14,1,4,4,4,5,6
43,"1","3",0,"2",1,3,"2",1,"2",91.2064269041882,3.90821157914168,"3",2,"3",0.378305506917945,0.552963944311743,0,"0",12.0723116442933,3,1,1,0,5,1,0,0,0,2
36,"1","1",0.630106647207578,"2",18,1,"4",2,"1",73.2116400539411,1.38774422206598,"1",1,"3",0.425659276184327,0.18966753785407,0,"0",5.72700810189349,3,2,1,10,2,2,10,0,4,8
46,"1","2",0.989949582911655,"2",1,1,"6",4,"1",80.7076221459573,1.75895375485364,"5",1,"2",0.391954289813617,0.186729942719102,0,"1",23.2388139265262,4,1,1,12,1,2,3,2,5,7
41,"1","2",0.826802301759304,"2",23,2,"4",1,"1",65.3735070154679,2.3498458368928,"1",4,"1",0.231585025892369,0.833879150551009,0,"0",14.2138305960374,3,4,1,13,3,2,14,5,2,5
55,"1","3",0.543088714653912,"2",5,3,"1",1,"1",72.2890884848728,3.64348220022079,"6",2,"2",0.118744822992158,0.516112247965886,5,"0",16.3887692353004,3,4,1,14,3,3,7,0,0,8
32,"1","3",0.35973856686159,"1",11,2,"3",3,"1",97.2978191231609,2.11011260874163,"6",1,"2",0.0768372410256624,0.607555453216396,6,"0",14.3901387533189,3,1,1,27,4,1,10,2,1,1
46,"1","2",0,"3",16,3,"4",1,"1",66.8758404776513,3.34160045419234,"7",1,"2",0.0677679215266504,1,5,"0",14.3472954566327,3,2,1,0,2,2,0,0,0,5
27,"1","2",0.483862103109209,"2",18,3,"3",1,"1",31.8689107531473,2.62896043869631,"5",3,"2",0.401576762397915,0.24132207494824,3,"0",12.6848372735062,3,2,1,1,0,4,4,0,0,0
23,"1","2",0,"3",4,1,"3",1,"1",85.3608361239884,3.44708817332894,"8",1,"2",0.106220832669211,0.96760034141995,1,"0",14.1446687620604,3,3,1,0,2,1,8,1,2,2
18,"1","2",0.292969687020957,"1",14,3,"1",3,"1",51.0496193264179,3.13436603524644,"3",2,"3",0,0.946398296355741,2,"0",14.0517770562183,3,3,1,0,3,1,0,1,0,0
21,"1","2",0.544036201802199,"1",17,2,"3",2,"1",49.613167310645,3.74534274426506,"3",1,"1",0,0.0789325867878133,0,"1",22.2322052361286,4,2,1,0,1,2,7,0,2,0
40,"1","3",0.4978999265598,"2",4,1,"4",2,"2",34.5104396252209,1.54507817409475,"8",4,"3",0.0972564273475406,0.722365928215745,6,"0",13.9452298591251,3,4,1,13,3,1,7,3,9,4
57,"1","3",0.805151911734446,"3",3,1,"1",2,"1",80.0861721147427,4.08781996283532,"8",1,"3",0.430501929351726,0.843420961690851,9,"0",19.9419375309712,3,3,1,10,0,1,5,1,2,6
38,"1","1",0.726295690109762,"1",17,1,"3",3,"1",91.4119995864693,1.95818613137553,"7",2,"3",0.0755024393015423,0.674963542744046,3,"0",13.8237569392314,3,3,1,0,3,1,1,2,1,0
21,"1","1",0.637796550492373,"2",26,2,"4",1,"2",56.1983699304695,4.60508834839033,"9",4,"2",0,0,8,"0",19.4529344997566,3,1,1,19,1,1,9,3,3,4
60,"1","3",0.071635430232029,"2",1,1,"2",3,"2",45.2540662973139,1.88970193841656,"9",3,"3",0.42775822392503,0.792553029158536,7,"0",17.9852151499792,3,3,1,7,3,1,5,6,8,2
46,"1","2",0.0105222863613372,"3",14,1,"5",2,"2",45.6914523053191,3.08281442835361,"9",2,"2",0.200397500840706,0.54863214224128,1,"1",26.7529580260448,3,1,1,10,3,4,15,10,6,11
41,"1","1",0.391264232806064,"2",26,2,"1",4,"2",46.1977380446046,3.17517057651485,"2",3,"1",0.0265131072798357,0.773817861253982,3,"0",22.6809593929413,4,3,1,30,0,2,2,0,0,0
48,"1","2",0.668149239149339,"3",1,3,"4",1,"1",100,1.80503580010042,"5",1,"1",0.912659102599675,0,0,"0",18.4254836939332,3,1,1,23,2,2,30,10,0,12
18,"1","3",0.759458524332656,"1",1,1,"6",4,"2",37.4603076934245,1.23854372470499,"2",4,"1",0.272101653849726,0,1,"0",10.0110125869221,3,2,1,14,3,3,8,4,8,1
24,"1","2",0.261973315547081,"2",1,5,"2",1,"2",77.225664215379,3.4055924695362,"2",4,"3",0.0545483015836972,0.904241118211993,3,"0",8.61987832953571,3,2,1,9,4,1,0,3,0,5
39,"1","2",0.195393607925291,"2",1,2,"2",1,"2",31.8444620890334,1.9371113241369,"8",2,"2",0.556402662541062,0.614989781576924,7,"0",12.4263528880426,3,2,1,9,0,1,15,4,15,4
26,"1","2",0.0816494378597113,"3",11,2,"3",4,"1",31.8746335087354,0.597831154845774,"9",2,"2",0.121472913259064,0.267692612070073,0,"0",15.6108997973011,3,3,1,5,4,4,2,0,0,0
24,"1","2",0,"1",7,2,"5",1,"1",41.6768568676978,2.60361610274203,"8",4,"3",0.16335027592541,0,3,"1",24.5479812123571,3,2,1,0,3,3,0,0,0,3
27,"1","2",0.405934772530411,"2",3,1,"3",1,"1",34.2096567681165,0.811002155030659,"9",3,"3",0.14297490256832,0.254094025642715,0,"0",15.4131700456843,3,3,1,1,2,3,5,3,0,2
30,"1","1",0.182972578859136,"3",30,2,"3",1,"2",100,1.30021044230499,"7",2,"3",0.2528123252404,1,8,"0",19.7470266136907,3,4,1,5,6,2,0,3,3,0
23,"1","2",0.606497889038517,"3",7,1,"4",1,"1",100,1.63949618969687,"7",2,"3",0.241234695370587,0.504783701398302,0,"1",16.4833137110865,3,3,1,3,3,2,0,2,0,7
30,"1","2",0.419688541644371,"2",30,4,"2",1,"2",51.5470540560812,3.59052717233427,"2",3,"3",0.166342160635315,0.382662332409074,0,"1",17.9121677848562,3,4,1,1,1,1,1,0,2,0
18,"1","3",0.236283632255893,"3",23,1,"4",3,"1",39.0561687778352,2.24831935797589,"9",2,"2",0.0524442089057313,1,3,"1",18.6901390510829,3,4,1,3,1,2,0,0,0,0
18,"1","3",1,"2",1,1,"6",3,"2",30,4.36837887435061,"1",3,"3",0.274058573904183,0.191928533532302,4,"1",18.274174767505,3,1,1,12,1,3,10,9,7,9
20,"1","3",0.719339135020728,"2",15,2,"6",1,"1",32.3712338834381,2.20996498629741,"5",4,"1",0.0959783548711657,0.976444550973715,4,"0",11.3775261779915,3,1,1,6,2,1,5,0,0,3
33,"1","2",0.242771746453078,"1",27,5,"4",1,"1",84.9500319582508,2.2432390572045,"4",2,"1",0,0.618578424455441,6,"0",11.8760849400806,3,2,1,0,0,4,0,3,0,1
33,"1","1",0.429533678519233,"2",16,1,"4",1,"2",30,2.74578354602016,"8",1,"3",0.128261666910565,0.423392314277608,0,"0",25.0334865933865,3,1,1,7,0,3,7,2,0,0
31,"1","2",0.684784654947026,"2",7,2,"4",3,"2",56.5700277432478,2.3340428800327,"5",4,"1",0.174806693143715,0.364433269510584,6,"0",10.9658254886994,3,1,1,17,6,4,0,0,0,0
32,"1","2",0.649704491844713,"1",1,4,"1",2,"2",53.338378143807,2.53375018334443,"4",3,"1",0.0133836190817672,0.0112680699922698,0,"0",15.9484133293041,3,2,1,4,5,3,0,0,3,1
18,"1","3",0.475379228178937,"2",1,5,"2",4,"1",30,0.382732444954053,"9",3,"1",0.555383480566792,1,0,"0",12.3219398263114,3,2,1,15,1,2,16,9,9,5
51,"1","3",0.486897160786256,"3",5,1,"5",2,"1",30.1517064036679,3.60970410790475,"7",4,"2",0,1,4,"0",13.3261020569129,3,3,1,8,3,3,5,10,9,5
34,"1","2",0.609931956980247,"1",11,2,"2",1,"2",100,3.01103176759161,"6",1,"3",0.25329516583722,0.0286010479153769,3,"1",10.0630604097011,3,1,1,3,2,1,8,11,7,10
27,"1","2",0.838512339813177,"3",1,3,"1",1,"1",79.9797114863214,0.913208651488087,"2",1,"2",1,0.0417895765433517,2,"1",18.3366763728529,3,1,1,35,1,2,26,4,0,12
46,"1","2",0.537325839733981,"1",4,1,"1",1,"1",54.0244081728072,0.824814151800654,"1",3,"2",0.232340769803827,0.311352249491601,8,"0",17.0056460309422,3,1,1,21,2,1,0,1,0,2
19,"1","2",0.50106202991312,"3",1,2,"3",1,"1",52.6170920373181,3.18088274783936,"7",2,"3",0.114271741525286,0.890481069888296,9,"0",12.0182785942164,3,1,1,5,4,3,0,5,4,3
39,"1","2",0.757867766750769,"3",1,2,"2",2,"1",30,1.02235974103503,"9",1,"3",0,0.562391647793989,1,"0",16.008944449962,3,1,1,2,4,1,0,2,0,0
25,"1","2",1,"1",1,3,"4",1,"1",30,3.61207289063032,"5",4,"2",0.324794831555074,0.963770415020403,9,"1",11.52458444878,3,1,2,0,2,3,0,0,0,3
18,"1","3",0.273634777068507,"1",28,2,"1",1,"1",30,3.889322369568,"5",2,"1",0,0.202542507377724,1,"0",10.5595938232715,3,1,1,2,2,2,7,1,0,0
24,"1","3",0,"1",16,1,"6",1,"1",88.7380368066718,1.68120875556832,"1",2,"2",0.329572045338643,0.463364701591192,2,"0",13.0980864479692,3,1,1,0,2,4,0,0,0,0
28,"1","1",0.502338714407036,"2",7,2,"4",1,"2",38.5347984846581,1.88007753536103,"3",1,"2",0.0515750342563129,0.644739071818554,0,"1",18.9709521722918,3,1,1,9,0,3,5,6,2,0
32,"1","2",0.700416333639719,"2",7,2,"3",2,"1",55.0881543286666,3.061732967897,"1",3,"1",0.010228614899436,0.379041079985713,6,"0",14.4265358321123,3,1,1,17,0,1,0,0,0,0
32,"1","1",0.944556794663182,"3",13,3,"4",3,"1",46.3160567195372,3.08666077384796,"9",4,"2",0.199623226251662,0.282939586593564,5,"1",17.0148097023542,3,1,1,15,2,4,15,8,10,6
20,"1","1",0.577365171755751,"1",1,3,"2",1,"2",63.1887682855909,2.30938877125004,"8",3,"1",0,0,1,"0",10.9347322984555,3,1,1,3,4,1,0,0,0,0
25,"1","2",0.00743195019847714,"2",4,3,"6",2,"1",46.9015094391136,2.15912398563502,"7",3,"3",0,0,9,"0",22.7490433227197,3,3,1,7,3,3,0,0,0,0
